,,0
SBUX,ABNB,-0.2514674727148805
ABNB,SBUX,-0.2514674727148805
BIIB,ADSK,-0.2505186360184103
ADSK,BIIB,-0.2505186360184103
AEP,ANSS,-0.2504293076061215
ANSS,AEP,-0.2504293076061215
NXPI,DLTR,-0.2499944956479302
DLTR,NXPI,-0.2499944956479302
SIRI,ON,-0.2490742401505628
ON,SIRI,-0.2490742401505628
GFS,EA,-0.2490129163996216
EA,GFS,-0.2490129163996216
CHTR,FTNT,-0.2488873817615463
FTNT,CHTR,-0.2488873817615463
MNST,PYPL,-0.2483158588234187
PYPL,MNST,-0.2483158588234187
TMUS,KLAC,-0.2481735703951597
KLAC,TMUS,-0.2481735703951597
FTNT,CEG,-0.2481166326459178
CEG,FTNT,-0.2481166326459178
KHC,EA,-0.2476357926937925
EA,KHC,-0.2476357926937925
EBAY,ZS,-0.2474554927610701
ZS,EBAY,-0.2474554927610701
NFLX,WBD,-0.2474395509885764
WBD,NFLX,-0.2474395509885764
MNST,XEL,-0.2472789110338006
XEL,MNST,-0.2472789110338006
HON,ON,-0.2457554468241186
ON,HON,-0.2457554468241186
PDD,SBUX,-0.2441288057156536
SBUX,PDD,-0.2441288057156536
PCAR,DXCM,-0.2435814017951902
DXCM,PCAR,-0.2435814017951902
CHTR,MDLZ,-0.2433670504727781
MDLZ,CHTR,-0.2433670504727781
DXCM,MU,-0.2430772443804583
MU,DXCM,-0.2430772443804583
ILMN,ISRG,-0.2424776400098935
ISRG,ILMN,-0.2424776400098935
EBAY,FAST,-0.2419819687669086
FAST,EBAY,-0.2419819687669086
HON,PDD,-0.2410105641172377
PDD,HON,-0.2410105641172377
ADP,AZN,-0.2404940126263334
AZN,ADP,-0.2404940126263334
QCOM,GOOGL,-0.2393916024014983
GOOGL,QCOM,-0.2393916024014983
BIIB,TTD,-0.2388319471056215
TTD,BIIB,-0.2388319471056215
AMGN,ISRG,-0.2386525063985598
ISRG,AMGN,-0.2386525063985598
PEP,TMUS,-0.2382828555612162
TMUS,PEP,-0.2382828555612162
GFS,NFLX,-0.2380333203392461
NFLX,GFS,-0.2380333203392461
SIRI,BKNG,-0.2378542657635491
BKNG,SIRI,-0.2378542657635491
SIRI,ORLY,-0.2375574524153082
ORLY,SIRI,-0.2375574524153082
AZN,AMAT,-0.2370825225229122
AMAT,AZN,-0.2370825225229122
GOOG,QCOM,-0.2361982809644512
QCOM,GOOG,-0.2361982809644512
ZM,AAPL,-0.2357237710478793
AAPL,ZM,-0.2357237710478793
HON,NFLX,-0.2355724472606118
NFLX,HON,-0.2355724472606118
MDLZ,ENPH,-0.235525298580014
ENPH,MDLZ,-0.235525298580014
ANSS,HON,-0.2352357184254829
HON,ANSS,-0.2352357184254829
DLTR,ABNB,-0.2349541430270383
ABNB,DLTR,-0.2349541430270383
ADI,ADP,-0.2348724919413502
ADP,ADI,-0.2348724919413502
ZM,MU,-0.2341487017026936
MU,ZM,-0.2341487017026936
REGN,KDP,-0.2340242316207077
KDP,REGN,-0.2340242316207077
CTSH,TXN,-0.2327612278883934
TXN,CTSH,-0.2327612278883934
BKNG,GFS,-0.2327252407980188
GFS,BKNG,-0.2327252407980188
CTAS,DXCM,-0.2322869757188815
DXCM,CTAS,-0.2322869757188815
KDP,FTNT,-0.2319500405040721
FTNT,KDP,-0.2319500405040721
BIIB,TMUS,-0.2319178688485367
TMUS,BIIB,-0.2319178688485367
SIRI,FAST,-0.2317947397955828
FAST,SIRI,-0.2317947397955828
BIIB,AMD,-0.2315703355850776
AMD,BIIB,-0.2315703355850776
CTAS,PEP,-0.2311834856657386
PEP,CTAS,-0.2311834856657386
CDNS,PEP,-0.2304430971416037
PEP,CDNS,-0.2304430971416037
ADP,PEP,-0.2291049393588727
PEP,ADP,-0.2291049393588727
AAPL,BIIB,-0.2290010541319473
BIIB,AAPL,-0.2290010541319473
ADSK,DLTR,-0.2288625220098507
DLTR,ADSK,-0.2288625220098507
PEP,MAR,-0.228524169899641
MAR,PEP,-0.228524169899641
SBUX,ORLY,-0.2275715970344292
ORLY,SBUX,-0.2275715970344292
ABNB,TMUS,-0.2272746660319766
TMUS,ABNB,-0.2272746660319766
SIRI,GOOGL,-0.2272254848240489
GOOGL,SIRI,-0.2272254848240489
AZN,PANW,-0.226610606922647
PANW,AZN,-0.226610606922647
WBD,CMCSA,-0.2265539312838104
CMCSA,WBD,-0.2265539312838104
AZN,NFLX,-0.2255031457646937
NFLX,AZN,-0.2255031457646937
LULU,SBUX,-0.224781208525891
SBUX,LULU,-0.224781208525891
TMUS,AZN,-0.2243755688614793
AZN,TMUS,-0.2243755688614793
EBAY,MU,-0.2233181253565976
MU,EBAY,-0.2233181253565976
MNST,WBA,-0.2226927566113865
WBA,MNST,-0.2226927566113865
CSGP,REGN,-0.2226814756780965
REGN,CSGP,-0.2226814756780965
CSGP,PYPL,-0.2222334341589822
PYPL,CSGP,-0.2222334341589822
QCOM,CSCO,-0.2222075100017984
CSCO,QCOM,-0.2222075100017984
COST,EBAY,-0.2220134416428997
EBAY,COST,-0.2220134416428997
ABNB,PYPL,-0.2219519335949282
PYPL,ABNB,-0.2219519335949282
GOOG,SIRI,-0.2216805560104195
SIRI,GOOG,-0.2216805560104195
PYPL,ADP,-0.2204809051596188
ADP,PYPL,-0.2204809051596188
WBD,FAST,-0.2204684641275345
FAST,WBD,-0.2204684641275345
MAR,WBD,-0.219800642065293
WBD,MAR,-0.219800642065293
ISRG,ZM,-0.2196044538202898
ZM,ISRG,-0.2196044538202898
WBA,ANSS,-0.2193860963717064
ANSS,WBA,-0.2193860963717064
EXC,ROST,-0.2191322561272979
ROST,EXC,-0.2191322561272979
PEP,SIRI,-0.2190070113411277
SIRI,PEP,-0.2190070113411277
AZN,CSCO,-0.2188097684907497
CSCO,AZN,-0.2188097684907497
ZM,AMD,-0.218734108051176
AMD,ZM,-0.218734108051176
INTU,ZM,-0.2180256771153753
ZM,INTU,-0.2180256771153753
BIIB,MRVL,-0.2178110795036847
MRVL,BIIB,-0.2178110795036847
AZN,CDNS,-0.2173081178509947
CDNS,AZN,-0.2173081178509947
MCHP,XEL,-0.2172676326296247
XEL,MCHP,-0.2172676326296247
MDLZ,QCOM,-0.215544188554982
QCOM,MDLZ,-0.215544188554982
AZN,WDAY,-0.2153641379592894
WDAY,AZN,-0.2153641379592894
EBAY,PCAR,-0.2151014374362416
PCAR,EBAY,-0.2151014374362416
VRTX,TMUS,-0.2146473238735746
TMUS,VRTX,-0.2146473238735746
COST,ZM,-0.2136008928469328
ZM,COST,-0.2136008928469328
WDAY,EBAY,-0.2135217100622428
EBAY,WDAY,-0.2135217100622428
ZM,PCAR,-0.2133342291765254
PCAR,ZM,-0.2133342291765254
CSX,TMUS,-0.2132478276957212
TMUS,CSX,-0.2132478276957212
TMUS,ORLY,-0.21278063421059
ORLY,TMUS,-0.21278063421059
CTSH,GFS,-0.2122251942792369
GFS,CTSH,-0.2122251942792369
GILD,ADI,-0.2120883631868752
ADI,GILD,-0.2120883631868752
DDOG,GFS,-0.2112117633837114
GFS,DDOG,-0.2112117633837114
MNST,AEP,-0.2099411554307447
AEP,MNST,-0.2099411554307447
ASML,TMUS,-0.2098922961400998
TMUS,ASML,-0.2098922961400998
NXPI,HON,-0.2092364523211886
HON,NXPI,-0.2092364523211886
MRNA,AMGN,-0.2091897599611573
AMGN,MRNA,-0.2091897599611573
EA,AEP,-0.2090186142369612
AEP,EA,-0.2090186142369612
BKNG,ZM,-0.2088435005945578
ZM,BKNG,-0.2088435005945578
DDOG,TXN,-0.2088361905299843
TXN,DDOG,-0.2088361905299843
ANSS,ADP,-0.2077960130103985
ADP,ANSS,-0.2077960130103985
CSX,FANG,-0.2076938689755059
FANG,CSX,-0.2076938689755059
GFS,CSGP,-0.2075153429180861
CSGP,GFS,-0.2075153429180861
ZM,KLAC,-0.2073928661188257
KLAC,ZM,-0.2073928661188257
KLAC,DXCM,-0.2072805101416767
DXCM,KLAC,-0.2072805101416767
PAYX,ENPH,-0.2070052720022983
ENPH,PAYX,-0.2070052720022983
PEP,CSCO,-0.2064085056409536
CSCO,PEP,-0.2064085056409536
AVGO,PEP,-0.2055360259217147
PEP,AVGO,-0.2055360259217147
EBAY,AMAT,-0.2053600050072241
AMAT,EBAY,-0.2053600050072241
WBD,TTD,-0.20473138895874
TTD,WBD,-0.20473138895874
AZN,FAST,-0.2045384974013426
FAST,AZN,-0.2045384974013426
SIRI,NVDA,-0.2037595142314711
NVDA,SIRI,-0.2037595142314711
AMD,AMGN,-0.2035497759577955
AMGN,AMD,-0.2035497759577955
KDP,CSX,-0.2029413509291391
CSX,KDP,-0.2029413509291391
MCHP,KHC,-0.2028398829568406
KHC,MCHP,-0.2028398829568406
GILD,FANG,-0.2027390360995448
FANG,GILD,-0.2027390360995448
SBUX,PAYX,-0.2012597156425342
PAYX,SBUX,-0.2012597156425342
GOOG,PEP,-0.200849615844305
PEP,GOOG,-0.200849615844305
AMAT,GFS,-0.200438545417047
GFS,AMAT,-0.200438545417047
ABNB,SIRI,-0.2004330037555848
SIRI,ABNB,-0.2004330037555848
ADBE,TMUS,-0.2002416876104529
TMUS,ADBE,-0.2002416876104529
ZM,FANG,-0.1999061134090493
FANG,ZM,-0.1999061134090493
AMZN,AZN,-0.1994392009562022
AZN,AMZN,-0.1994392009562022
EBAY,LRCX,-0.1993720866136288
LRCX,EBAY,-0.1993720866136288
ISRG,PDD,-0.1992987975544352
PDD,ISRG,-0.1992987975544352
MRNA,PAYX,-0.1992844266429029
PAYX,MRNA,-0.1992844266429029
AAPL,TXN,-0.1986088047528818
TXN,AAPL,-0.1986088047528818
GFS,CDNS,-0.1974920261883436
CDNS,GFS,-0.1974920261883436
MDLZ,ADP,-0.196386574760255
ADP,MDLZ,-0.196386574760255
REGN,ZM,-0.1962673769651982
ZM,REGN,-0.1962673769651982
PANW,PEP,-0.1962211972016359
PEP,PANW,-0.1962211972016359
FAST,GFS,-0.1956911479827631
GFS,FAST,-0.1956911479827631
TTD,TXN,-0.1948921556249378
TXN,TTD,-0.1948921556249378
GFS,ISRG,-0.1943280956138433
ISRG,GFS,-0.1943280956138433
TSLA,AZN,-0.1935996540101605
AZN,TSLA,-0.1935996540101605
QCOM,ISRG,-0.1935100236120977
ISRG,QCOM,-0.1935100236120977
TMUS,MAR,-0.1933894659935446
MAR,TMUS,-0.1933894659935446
PDD,ON,-0.193203781502057
ON,PDD,-0.193203781502057
EBAY,BKNG,-0.1913541813518733
BKNG,EBAY,-0.1913541813518733
WBD,CHTR,-0.1901695650820187
CHTR,WBD,-0.1901695650820187
WBD,SGEN,-0.1900355366746556
SGEN,WBD,-0.1900355366746556
KDP,PDD,-0.1898731419257119
PDD,KDP,-0.1898731419257119
CRWD,SIRI,-0.1897894978056208
SIRI,CRWD,-0.1897894978056208
ADP,TMUS,-0.1896348162739037
TMUS,ADP,-0.1896348162739037
IDXX,REGN,-0.1893614636228777
REGN,IDXX,-0.1893614636228777
GOOGL,PEP,-0.1892393286759201
PEP,GOOGL,-0.1892393286759201
AMD,TXN,-0.189177549900429
TXN,AMD,-0.189177549900429
SGEN,DXCM,-0.1890176971985953
DXCM,SGEN,-0.1890176971985953
EXC,ISRG,-0.1882256163183716
ISRG,EXC,-0.1882256163183716
ADSK,KDP,-0.1880821761997529
KDP,ADSK,-0.1880821761997529
DXCM,META,-0.1880438211913089
META,DXCM,-0.1880438211913089
QCOM,TTD,-0.1874578106708198
TTD,QCOM,-0.1874578106708198
DXCM,AMZN,-0.1872928732510882
AMZN,DXCM,-0.1872928732510882
SIRI,WBD,-0.1871173455701563
WBD,SIRI,-0.1871173455701563
FANG,ANSS,-0.186912904961138
ANSS,FANG,-0.186912904961138
PANW,GFS,-0.1865963004746164
GFS,PANW,-0.1865963004746164
DXCM,CDNS,-0.1862758163869055
CDNS,DXCM,-0.1862758163869055
CHTR,ADI,-0.1856603400509504
ADI,CHTR,-0.1856603400509504
EBAY,AMD,-0.1852029431609601
AMD,EBAY,-0.1852029431609601
CSCO,TXN,-0.185076283215858
TXN,CSCO,-0.185076283215858
TSLA,SIRI,-0.1848589220485306
SIRI,TSLA,-0.1848589220485306
MRVL,HON,-0.1832477938001089
HON,MRVL,-0.1832477938001089
LRCX,ZM,-0.1819813480276987
ZM,LRCX,-0.1819813480276987
MCHP,MRNA,-0.1816877271831531
MRNA,MCHP,-0.1816877271831531
ON,ROST,-0.1813185764709414
ROST,ON,-0.1813185764709414
PAYX,GFS,-0.181235231385056
GFS,PAYX,-0.181235231385056
SIRI,BIIB,-0.1810454548207941
BIIB,SIRI,-0.1810454548207941
CSCO,WBD,-0.1807777897009986
WBD,CSCO,-0.1807777897009986
ZM,MDLZ,-0.1791101989548408
MDLZ,ZM,-0.1791101989548408
GFS,WDAY,-0.1789049995815727
WDAY,GFS,-0.1789049995815727
TXN,ADP,-0.1781915766822485
ADP,TXN,-0.1781915766822485
CRWD,ALGN,-0.1781680775145457
ALGN,CRWD,-0.1781680775145457
BKNG,AZN,-0.1777263469531424
AZN,BKNG,-0.1777263469531424
KDP,ASML,-0.1774894717045313
ASML,KDP,-0.1774894717045313
EBAY,MELI,-0.177358733352988
MELI,EBAY,-0.177358733352988
DXCM,NVDA,-0.1768876759251794
NVDA,DXCM,-0.1768876759251794
PEP,AMAT,-0.1767079656288573
AMAT,PEP,-0.1767079656288573
AAPL,AMGN,-0.1757780074719218
AMGN,AAPL,-0.1757780074719218
ADP,ENPH,-0.1755641395786891
ENPH,ADP,-0.1755641395786891
MU,SIRI,-0.1752947340633001
SIRI,MU,-0.1752947340633001
GFS,REGN,-0.1748913986274797
REGN,GFS,-0.1748913986274797
ZS,GEHC,-0.1748438420043658
GEHC,ZS,-0.1748438420043658
BKNG,PEP,-0.1743209974907599
PEP,BKNG,-0.1743209974907599
AZN,NVDA,-0.1737230625120779
NVDA,AZN,-0.1737230625120779
TMUS,FAST,-0.1734754618046281
FAST,TMUS,-0.1734754618046281
ZS,ALGN,-0.1727096260411708
ALGN,ZS,-0.1727096260411708
DDOG,AZN,-0.1723896686451785
AZN,DDOG,-0.1723896686451785
TMUS,MCHP,-0.1718274386180396
MCHP,TMUS,-0.1718274386180396
GILD,PAYX,-0.1715795089192301
PAYX,GILD,-0.1715795089192301
WBD,AAPL,-0.1706450814611352
AAPL,WBD,-0.1706450814611352
REGN,FTNT,-0.1705699431385436
FTNT,REGN,-0.1705699431385436
ALGN,EA,-0.1700367848388881
EA,ALGN,-0.1700367848388881
CTAS,ALGN,-0.1689051532420516
ALGN,CTAS,-0.1689051532420516
VRSK,SIRI,-0.1687193720404562
SIRI,VRSK,-0.1687193720404562
CDNS,TMUS,-0.1681765906209561
TMUS,CDNS,-0.1681765906209561
BKNG,WBD,-0.1681412324515659
WBD,BKNG,-0.1681412324515659
QCOM,CMCSA,-0.1672574570369091
CMCSA,QCOM,-0.1672574570369091
LRCX,AZN,-0.1668148073302575
AZN,LRCX,-0.1668148073302575
DLTR,PAYX,-0.1666598427087555
PAYX,DLTR,-0.1666598427087555
WBD,AMD,-0.1663651543261514
AMD,WBD,-0.1663651543261514
AVGO,DXCM,-0.1662879758656495
DXCM,AVGO,-0.1662879758656495
AMGN,EXC,-0.1660729113217246
EXC,AMGN,-0.1660729113217246
SGEN,TMUS,-0.1656851040634231
TMUS,SGEN,-0.1656851040634231
VRTX,SIRI,-0.1656453368829583
SIRI,VRTX,-0.1656453368829583
CSCO,EBAY,-0.165064251527843
EBAY,CSCO,-0.165064251527843
QCOM,MNST,-0.1648393617548366
MNST,QCOM,-0.1648393617548366
PEP,PAYX,-0.164539474609156
PAYX,PEP,-0.164539474609156
CHTR,ASML,-0.164395011436661
ASML,CHTR,-0.164395011436661
SNPS,TMUS,-0.1634930832983484
TMUS,SNPS,-0.1634930832983484
GFS,SIRI,-0.1631438166782991
SIRI,GFS,-0.1631438166782991
PEP,AMZN,-0.1622076713203963
AMZN,PEP,-0.1622076713203963
GILD,PDD,-0.1616364767622998
PDD,GILD,-0.1616364767622998
ON,PYPL,-0.1612698405708973
PYPL,ON,-0.1612698405708973
ZS,TMUS,-0.1607143060637108
TMUS,ZS,-0.1607143060637108
ISRG,SBUX,-0.1607048858394163
SBUX,ISRG,-0.1607048858394163
LULU,QCOM,-0.1600354421587066
QCOM,LULU,-0.1600354421587066
SIRI,WDAY,-0.1599574026066166
WDAY,SIRI,-0.1599574026066166
WBD,ODFL,-0.1598191694063289
ODFL,WBD,-0.1598191694063289
ALGN,GILD,-0.1596855732026107
GILD,ALGN,-0.1596855732026107
TTD,ZM,-0.1596185767573861
ZM,TTD,-0.1596185767573861
META,QCOM,-0.1593295796349334
QCOM,META,-0.1593295796349334
AZN,MU,-0.1589542524794882
MU,AZN,-0.1589542524794882
SIRI,LULU,-0.1580470076342359
LULU,SIRI,-0.1580470076342359
ODFL,GFS,-0.1575659166149795
GFS,ODFL,-0.1575659166149795
SBUX,CSGP,-0.157487728169086
CSGP,SBUX,-0.157487728169086
KHC,MNST,-0.1572764363841466
MNST,KHC,-0.1572764363841466
MRVL,WBD,-0.1564868861385234
WBD,MRVL,-0.1564868861385234
MDLZ,KDP,-0.1560519105506627
KDP,MDLZ,-0.1560519105506627
CSGP,EXC,-0.1553392727099961
EXC,CSGP,-0.1553392727099961
AMAT,SIRI,-0.154017827625989
SIRI,AMAT,-0.154017827625989
BKNG,TMUS,-0.1537350900252977
TMUS,BKNG,-0.1537350900252977
EBAY,ROST,-0.1519357915856113
ROST,EBAY,-0.1519357915856113
GEHC,GILD,-0.1515700575854911
GILD,GEHC,-0.1515700575854911
AZN,ABNB,-0.1512445159552394
ABNB,AZN,-0.1512445159552394
EA,TXN,-0.1508901477088485
TXN,EA,-0.1508901477088485
DXCM,LULU,-0.1506807555138946
LULU,DXCM,-0.1506807555138946
MNST,ROST,-0.1494850729216014
ROST,MNST,-0.1494850729216014
ADI,JD,-0.149225345437891
JD,ADI,-0.149225345437891
BKR,TMUS,-0.1486099469377601
TMUS,BKR,-0.1486099469377601
ADP,GILD,-0.1479351043973634
GILD,ADP,-0.1479351043973634
ZM,MAR,-0.1470201074072017
MAR,ZM,-0.1470201074072017
AZN,META,-0.1466750638666954
META,AZN,-0.1466750638666954
PANW,DXCM,-0.1466427126151167
DXCM,PANW,-0.1466427126151167
CSCO,CSX,-0.1453809238737118
CSX,CSCO,-0.1453809238737118
WBD,PAYX,-0.1452844698867357
PAYX,WBD,-0.1452844698867357
MELI,ZM,-0.144017719691532
ZM,MELI,-0.144017719691532
SGEN,CSX,-0.1434672545194233
CSX,SGEN,-0.1434672545194233
PEP,FAST,-0.1431676642628397
FAST,PEP,-0.1431676642628397
MDLZ,PYPL,-0.1427354726264222
PYPL,MDLZ,-0.1427354726264222
JD,ADSK,-0.1421821065995045
ADSK,JD,-0.1421821065995045
JD,CSGP,-0.1420801790366858
CSGP,JD,-0.1420801790366858
ZM,AMAT,-0.1419611785831366
AMAT,ZM,-0.1419611785831366
TMUS,PCAR,-0.1417917199394441
PCAR,TMUS,-0.1417917199394441
QCOM,REGN,-0.1417000195660771
REGN,QCOM,-0.1417000195660771
PEP,NVDA,-0.1409260921206689
NVDA,PEP,-0.1409260921206689
MRVL,AMGN,-0.1403220717277614
AMGN,MRVL,-0.1403220717277614
ADP,MRNA,-0.1399321165382114
MRNA,ADP,-0.1399321165382114
NVDA,QCOM,-0.1393447427913686
QCOM,NVDA,-0.1393447427913686
LRCX,SIRI,-0.138659437688118
SIRI,LRCX,-0.138659437688118
DXCM,AMAT,-0.1382951683267019
AMAT,DXCM,-0.1382951683267019
JD,MCHP,-0.1359984867336851
MCHP,JD,-0.1359984867336851
MRNA,FTNT,-0.1353466181441272
FTNT,MRNA,-0.1353466181441272
GFS,CSCO,-0.1342895624317634
CSCO,GFS,-0.1342895624317634
SIRI,TEAM,-0.1339059429668316
TEAM,SIRI,-0.1339059429668316
REGN,AZN,-0.1338280589983625
AZN,REGN,-0.1338280589983625
SIRI,ASML,-0.1334052222830235
ASML,SIRI,-0.1334052222830235
PEP,META,-0.1330054871936398
META,PEP,-0.1330054871936398
PEP,MELI,-0.1328268042489731
MELI,PEP,-0.1328268042489731
AMGN,QCOM,-0.132595734597483
QCOM,AMGN,-0.132595734597483
PEP,QCOM,-0.132466292272881
QCOM,PEP,-0.132466292272881
AEP,MCHP,-0.1310823827398708
MCHP,AEP,-0.1310823827398708
SIRI,SNPS,-0.1303921493743675
SNPS,SIRI,-0.1303921493743675
DXCM,TMUS,-0.1299219398632919
TMUS,DXCM,-0.1299219398632919
ABNB,AMGN,-0.1294214951462262
AMGN,ABNB,-0.1294214951462262
AZN,GOOG,-0.1289312297902558
GOOG,AZN,-0.1289312297902558
EXC,ANSS,-0.1285966228226732
ANSS,EXC,-0.1285966228226732
CPRT,QCOM,-0.1277829917368593
QCOM,CPRT,-0.1277829917368593
ALGN,INTC,-0.1276443767877758
INTC,ALGN,-0.1276443767877758
ADP,QCOM,-0.1253030509417647
QCOM,ADP,-0.1253030509417647
CSCO,GEHC,-0.1245098670899474
GEHC,CSCO,-0.1245098670899474
EBAY,AAPL,-0.1244427405215649
AAPL,EBAY,-0.1244427405215649
AMZN,SIRI,-0.124348581594442
SIRI,AMZN,-0.124348581594442
ZM,CMCSA,-0.1240692529382106
CMCSA,ZM,-0.1240692529382106
PEP,VRSK,-0.1224341155753205
VRSK,PEP,-0.1224341155753205
MAR,EBAY,-0.1217592583762738
EBAY,MAR,-0.1217592583762738
AZN,GOOGL,-0.1208195496090647
GOOGL,AZN,-0.1208195496090647
PDD,JD,-0.1203552382183393
JD,PDD,-0.1203552382183393
DXCM,MELI,-0.1200208220133482
MELI,DXCM,-0.1200208220133482
EBAY,EA,-0.1186181426595721
EA,EBAY,-0.1186181426595721
CTSH,TMUS,-0.1185973664274565
TMUS,CTSH,-0.1185973664274565
LRCX,PEP,-0.1184171379615862
PEP,LRCX,-0.1184171379615862
ROST,IDXX,-0.1183198150821792
IDXX,ROST,-0.1183198150821792
EBAY,ODFL,-0.1180000120847096
ODFL,EBAY,-0.1180000120847096
MNST,EXC,-0.1174727041988322
EXC,MNST,-0.1174727041988322
IDXX,CRWD,-0.1156661869072184
CRWD,IDXX,-0.1156661869072184
DXCM,LRCX,-0.1155156935249349
LRCX,DXCM,-0.1155156935249349
MCHP,ENPH,-0.1152020193234385
ENPH,MCHP,-0.1152020193234385
WDAY,PEP,-0.1149192404642604
PEP,WDAY,-0.1149192404642604
CSX,GILD,-0.114358500719405
GILD,CSX,-0.114358500719405
CEG,QCOM,-0.1131894674683522
QCOM,CEG,-0.1131894674683522
TMUS,PAYX,-0.1125084142249192
PAYX,TMUS,-0.1125084142249192
REGN,WBD,-0.1116484392372889
WBD,REGN,-0.1116484392372889
ILMN,SIRI,-0.1100170181179184
SIRI,ILMN,-0.1100170181179184
MELI,AZN,-0.1095947750573968
AZN,MELI,-0.1095947750573968
CTAS,TMUS,-0.1094945225775467
TMUS,CTAS,-0.1094945225775467
EXC,ADP,-0.1093498268744985
ADP,EXC,-0.1093498268744985
QCOM,MSFT,-0.108974402981529
MSFT,QCOM,-0.108974402981529
HON,ADSK,-0.1087801857896792
ADSK,HON,-0.1087801857896792
PEP,NFLX,-0.1076631741910818
NFLX,PEP,-0.1076631741910818
SGEN,ROST,-0.1072441255149891
ROST,SGEN,-0.1072441255149891
DXCM,WDAY,-0.1066297096826095
WDAY,DXCM,-0.1066297096826095
ZM,MNST,-0.1057452592314928
MNST,ZM,-0.1057452592314928
TSLA,TXN,-0.1054073191434735
TXN,TSLA,-0.1054073191434735
XEL,EA,-0.1046433232716881
EA,XEL,-0.1046433232716881
HON,DDOG,-0.1033703506802251
DDOG,HON,-0.1033703506802251
VRSK,AZN,-0.1025598925930853
AZN,VRSK,-0.1025598925930853
QCOM,BIIB,-0.1025412293710582
BIIB,QCOM,-0.1025412293710582
MDLZ,BKR,-0.1025341022626734
BKR,MDLZ,-0.1025341022626734
GEHC,KLAC,-0.1019077613938688
KLAC,GEHC,-0.1019077613938688
ASML,ENPH,-0.1017391849999595
ENPH,ASML,-0.1017391849999595
ZS,ZM,-0.1006686341588395
ZM,ZS,-0.1006686341588395
MNST,GFS,-0.0999176041782062
GFS,MNST,-0.0999176041782062
CMCSA,PEP,-0.0998643725342344
PEP,CMCSA,-0.0998643725342344
AZN,CPRT,-0.0987662913033629
CPRT,AZN,-0.0987662913033629
SGEN,GFS,-0.0987440360351213
GFS,SGEN,-0.0987440360351213
ROST,ASML,-0.0983500442233679
ASML,ROST,-0.0983500442233679
ASML,MRNA,-0.0982862418914296
MRNA,ASML,-0.0982862418914296
MU,TMUS,-0.0979204493750702
TMUS,MU,-0.0979204493750702
DXCM,CPRT,-0.0974523826004363
CPRT,DXCM,-0.0974523826004363
ZM,NFLX,-0.0973985989083207
NFLX,ZM,-0.0973985989083207
PDD,CSX,-0.0969279943509453
CSX,PDD,-0.0969279943509453
TMUS,CEG,-0.0965069835721641
CEG,TMUS,-0.0965069835721641
PAYX,PYPL,-0.096263539496488
PYPL,PAYX,-0.096263539496488
QCOM,ON,-0.0958405597043971
ON,QCOM,-0.0958405597043971
TMUS,ADI,-0.0957913170091788
ADI,TMUS,-0.0957913170091788
GEHC,ADBE,-0.0955481910330746
ADBE,GEHC,-0.0955481910330746
DXCM,PAYX,-0.0955081829497688
PAYX,DXCM,-0.0955081829497688
TEAM,WBD,-0.0952943588525654
WBD,TEAM,-0.0952943588525654
TTD,GFS,-0.0942756151986737
GFS,TTD,-0.0942756151986737
EXC,PAYX,-0.0936730732284246
PAYX,EXC,-0.0936730732284246
CSCO,SIRI,-0.0927808669866663
SIRI,CSCO,-0.0927808669866663
GFS,MELI,-0.092443246842684
MELI,GFS,-0.092443246842684
AZN,CMCSA,-0.0915744494843382
CMCSA,AZN,-0.0915744494843382
PEP,VRTX,-0.0912290905661143
VRTX,PEP,-0.0912290905661143
TTD,EBAY,-0.0911612683740914
EBAY,TTD,-0.0911612683740914
TMUS,COST,-0.0910489999091181
COST,TMUS,-0.0910489999091181
QCOM,AMZN,-0.0904566516530645
AMZN,QCOM,-0.0904566516530645
PAYX,FTNT,-0.089840374891523
FTNT,PAYX,-0.089840374891523
ASML,JD,-0.0897756673335501
JD,ASML,-0.0897756673335501
BKNG,QCOM,-0.0897452932540839
QCOM,BKNG,-0.0897452932540839
MDLZ,ADSK,-0.0890471937750073
ADSK,MDLZ,-0.0890471937750073
GEHC,MRNA,-0.0888596069477102
MRNA,GEHC,-0.0888596069477102
BIIB,EA,-0.0877948818186655
EA,BIIB,-0.0877948818186655
ISRG,FANG,-0.0871108557752959
FANG,ISRG,-0.0871108557752959
GEHC,ODFL,-0.0867515420349178
ODFL,GEHC,-0.0867515420349178
PEP,CPRT,-0.0860479813372742
CPRT,PEP,-0.0860479813372742
KDP,MCHP,-0.0859966363604723
MCHP,KDP,-0.0859966363604723
NFLX,EBAY,-0.0855100179889018
EBAY,NFLX,-0.0855100179889018
AZN,MCHP,-0.0852534130243302
MCHP,AZN,-0.0852534130243302
ADP,SGEN,-0.0851015409277138
SGEN,ADP,-0.0851015409277138
TMUS,ODFL,-0.0850455622235533
ODFL,TMUS,-0.0850455622235533
MSFT,AZN,-0.0850066368683256
AZN,MSFT,-0.0850066368683256
FANG,MCHP,-0.0849797178157231
MCHP,FANG,-0.0849797178157231
SIRI,ISRG,-0.0833104455292077
ISRG,SIRI,-0.0833104455292077
GFS,AAPL,-0.0829141212551818
AAPL,GFS,-0.0829141212551818
ALGN,JD,-0.0828029557881552
JD,ALGN,-0.0828029557881552
REGN,MCHP,-0.0825634561288877
MCHP,REGN,-0.0825634561288877
XEL,ALGN,-0.08253747610222
ALGN,XEL,-0.08253747610222
